FREQUENCY,INTIMACY,RECENCY,TRUST
1.766342836,0.240926233,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.376245739,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.554387286,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.239737311,-0.772194474,0.70134012,3
-0.572876974,-0.943972989,0.696629255,3
-0.558392641,-0.94312166,0.69646101,3
-0.485970974,-0.830612416,0.69612452,3
-0.565634808,-0.865500352,0.685188587,3
-0.377338477,-0.853804331,0.565902779,3
-0.601845641,-0.955236681,0.559341216,3
-0.594603474,-0.956090748,0.558331746,3
-0.543908308,-0.896681109,0.557658766,3
-0.601845641,-0.95602639,0.529393582,3
-0.594603474,-0.946631276,0.528384112,3
-0.594603474,-0.953808651,0.528047619,3
-0.558392641,-0.88825529,0.526869904,3
-0.587361308,-0.949623608,0.524850961,3
-0.572876974,-0.896655479,0.524682716,3
-0.565634808,-0.927278947,0.520476589,3
-0.587361308,-0.947162935,0.500791908,3
-0.587361308,-0.941261537,0.49961419,3
-0.500455308,-0.886553986,0.470339535,3
-0.580119141,-0.937752597,0.468657083,3
-0.543908308,-0.907341792,0.441401371,3
-0.464244474,-0.829666641,0.437026996,3
-0.514939641,-0.923078852,0.206699391,3
-0.594603474,-0.948279414,-0.030526265,3
-0.587361308,-0.950567888,-0.041966932,3
-0.587361308,-0.940676714,-0.058118469,3
-0.594603474,-0.955031465,-0.078644375,3
-0.507697474,-0.929357559,-0.162430458,3
-0.594603474,-0.955509957,-0.16613185,3
-0.587361308,-0.940729878,-0.219129071,3
-0.594603474,-0.954978298,-0.274481725,3
-0.594603474,-0.953649155,-0.406890656,3
-0.565634808,-0.948279414,-0.417826589,3
-0.594603474,-0.954393475,-0.421359737,3
-0.543908308,-0.920633228,-0.423210435,3
-0.565634808,-0.926268798,-0.454672277,3
-0.572876974,-0.931766281,-0.492359189,3
-0.594603474,-0.953914983,-0.495387602,3
-0.594603474,-0.940570382,-0.668848348,3
-0.594603474,-0.953649155,-0.676587623,3
-0.594603474,-0.943016007,-0.681466734,3
-0.594603474,-0.942750177,-0.683149184,3
-0.594603474,-0.955403623,-0.718144173,3
-0.543908308,-0.934389444,-0.734463955,3
-0.587361308,-0.952322751,-0.736146405,3
-0.551150474,-0.913083693,-0.74876479,3
-0.587361308,-0.938550083,-0.767271757,3
-0.587361308,-0.953117497,-0.771646132,3
-0.580119141,-0.933074013,-1.01358265,1
-0.587361308,-0.950671872,-1.155749799,1
-0.594603474,-0.952373178,-1.204540893,1
-0.580119141,-0.94822625,-1.225235044,1
-0.587361308,-0.955403623,-1.388769327,1
-0.594603474,-0.952107348,-1.427970444,1
-0.594603474,-0.956147945,-1.459600531,1
-0.594603474,-0.953117497,-1.469695242,1
-0.594603474,-0.954021314,-1.470872957,1
-0.594603474,-0.944770475,-1.629023395,1
-0.594603474,-0.953330159,-1.647866851,1
-0.587361308,-0.94822625,-1.650390529,1
-0.594603474,-0.951044033,-1.660485237,1
-0.572876974,-0.945567963,-1.660821727,1
-0.594603474,-0.948970569,-1.951044603,1
-0.594603474,-0.951150364,-1.956428449,1
-0.594603474,-0.951416194,-1.971065774,1
-0.587361308,-0.93333984,-1.988563271,1
-0.587361308,-0.949847356,-2.003032354,1
-0.587361308,-0.952320011,-2.006733747,1
-0.580119141,-0.904683505,-2.200215664,1
-0.594603474,-0.952532673,-2.201056889,1
-0.594603474,-0.954925133,-2.201729869,1
-0.594603474,-0.947090403,-2.224611211,1
-0.580119141,-0.950246547,-2.236893107,1
-0.594603474,-0.955190961,-2.361731005,1
-0.587361308,-0.946259117,-2.375190615,1
-0.594603474,-0.954056124,-2.376873068,1
-0.594603474,-0.949980718,-2.377882538,1
-0.594603474,-0.953755487,-2.378387273,1
-0.594603474,-0.955669453,-2.384444099,1
-0.594603474,-0.950033884,-2.388818471,1
-0.594603474,-0.954233979,-2.392015132,1
-0.594603474,-0.953383326,-2.456621266,1
-0.594603474,-0.950246547,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,-0.953497509,0.70134012,3
-0.601845641,-0.955856278,0.699144823,3
-0.506022985,-0.929827556,0.698146959,3
-0.547089839,-0.927411815,0.695552514,3
-0.547089839,-0.94035748,0.694554651,3
-0.533400887,-0.946351429,0.694155506,3
-0.533400887,-0.933152687,0.693556787,3
-0.601845641,-0.95298153,0.691561064,3
-0.58815669,-0.919963558,0.686970892,3
-0.163799218,-0.795618525,0.67060594,3
-0.58815669,-0.942194012,0.667811924,3
-0.574467739,-0.953551099,0.522722639,3
-0.533400887,-0.937896372,0.508752555,3
-0.56077879,-0.931233669,0.497776061,3
-0.506022985,-0.905529875,0.49538119,3
-0.574467739,-0.943049451,0.483406836,3
-0.58815669,-0.9504712,0.48161068,3
-0.410200332,-0.931281905,0.45766197,3
-0.492334034,-0.944095309,0.443292741,3
-0.574467739,-0.939275123,0.408766682,3
-0.601845641,-0.956323118,0.397790188,3
-0.533400887,-0.944886606,0.383221389,3
-0.56077879,-0.91718477,0.259087227,3
-0.533400887,-0.785528349,0.255694493,3
-0.574467739,-0.952863677,0.225758602,3
-0.533400887,-0.948398733,0.206998775,3
-0.601845641,-0.952907819,0.191232542,3
-0.601845641,-0.952465548,0.140940246,3
-0.58815669,-0.950138239,0.135551785,3
-0.58815669,-0.948271512,0.119386404,3
-0.601845641,-0.954185485,0.118987259,3
-0.574467739,-0.905389983,0.116193243,3
-0.601845641,-0.944676699,0.090448376,3
-0.58815669,-0.955632111,0.088452649,3
-0.601845641,-0.955487721,-0.383336989,3
-0.601845641,-0.95543858,-0.387128869,3
-0.601845641,-0.953841498,-0.391918612,3
-0.601845641,-0.950622761,-0.438818173,3
-0.601845641,-0.953300947,-0.447200224,3
-0.574467739,-0.953842441,-0.454384835,3
-0.601845641,-0.954234625,-0.973872328,1
-0.58815669,-0.953134898,-1.017379158,1
-0.601845641,-0.95054905,-1.028355649,1
-0.58815669,-0.954140831,-1.04072915,1
-0.492334034,-0.930504115,-1.057293679,1
-0.574467739,-0.837846802,-1.197792792,1
-0.58815669,-0.954594638,-1.200187664,1
-0.601845641,-0.95541401,-1.207172704,1
-0.58815669,-0.952798431,-1.216353045,1
-0.58815669,-0.941231504,-1.22373723,1
-0.574467739,-0.950579093,-1.250879105,1
-0.58815669,-0.955039428,-1.311150031,1
-0.58815669,-0.951334201,-1.360644038,1
-0.56077879,-0.928268398,-1.472005553,1
-0.574467739,-0.953141434,-1.48118589,1
-0.58815669,-0.95155136,-1.486973496,1
-0.58815669,-0.954175404,-1.587358518,1
-0.58815669,-0.952213306,-1.60372347,1
-0.58815669,-0.950554441,-1.756795659,1
-0.601845641,-0.956151125,-1.806489239,1
-0.601845641,-0.955831708,-1.851991792,1
-0.601845641,-0.955094593,-1.866959736,1
-0.58815669,-0.952468974,-1.886916997,1
-0.58815669,-0.954591605,-1.887316145,1
-0.574467739,-0.948598291,-1.89090845,1
-0.533400887,-0.937568924,-2.104850284,1
-0.601845641,-0.954996312,-2.105648573,1
-0.56077879,-0.951178745,-2.106247292,1
-0.58815669,-0.953467858,-2.106846007,1
-0.58815669,-0.951761428,-2.129996432,1
-0.601845641,-0.953816926,-2.169711379,1
-0.601845641,-0.955807139,-2.182284455,1
-0.58815669,-0.948431809,-2.47765191,1
1.766342836,0.576928813,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.173813443,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.537014799,0.70134012,0
1.766342836,0.591029123,0.70134012,0
1.766342836,0.235024973,0.70134012,0
1.766342836,0.207536362,0.70134012,0
1.766342836,0.678421975,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.144041548,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.190703041,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.134259427,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.864205411,0.70134012,0
1.766342836,0.977768159,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.185041313,0.70134012,0
-0.539524893,-0.895873142,0.70134012,3
-0.601845641,-0.939593238,0.672922106,3
-0.290241895,-0.821106406,0.65625385,3
-0.539524893,-0.932655944,0.446124498,3
-0.352562643,-0.92943439,0.444758247,3
-0.539524893,-0.936850111,0.401857975,3
-0.103279645,-0.861292451,0.342016197,3
-0.601845641,-0.893719247,0.300755427,3
-0.539524893,-0.87008754,0.052917559,3
-0.601845641,-0.942438806,0.049365305,3
-0.414883394,-0.881896414,0.043080552,3
-0.601845641,-0.946836499,0.029964546,3
-0.477204142,-0.822314216,-0.00719747,3
-0.414883394,-0.832908301,-0.083434257,3
-0.539524893,-0.913188722,-1.933884147,1
-0.414883394,-0.921352776,-2.071602214,1
-0.477204142,-0.939248921,-2.274080561,1
-0.539524893,-0.953840774,-2.300039323,1
-0.539524893,-0.726967458,-2.434205137,1
-0.539524893,-0.932652604,-2.446501396,1
-0.601845641,-0.936402753,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.199349977,0.70134012,0
1.766342836,0.547207938,0.70134012,0
-0.237508952,-0.605748196,0.70134012,3
-0.419677296,-0.875335853,0.239633313,3
-0.237508952,-0.872201114,-0.60434687,3
-0.419677296,-0.944300138,-1.408610342,1
-0.419677296,-0.850257932,-1.555341538,1
-0.419677296,-0.865931633,-1.657943051,1
-0.419677296,-0.586939754,-1.729102165,1
-0.419677296,-0.781293648,-2.136750108,1
-0.055340607,-0.486759876,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.291259327,0.70134012,0
1.766342836,0.650497791,0.70134012,0
1.766342836,0.677117116,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.833560903,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.18401127,0.70134012,0
1.766342836,0.141811826,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.292167567,0.70134012,0
1.766342836,0.739869105,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.297353552,0.70134012,0
1.766342836,0.136046642,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.629502616,0.70134012,0
1.766342836,0.399229696,0.70134012,0
1.766342836,0.880244625,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.045908333,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.736403155,0.70134012,0
-0.601845641,-0.245432343,0.70134012,3
-0.601845641,0.513401527,-2.47765191,1
1.766342836,0.404983439,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.533513925,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.751078931,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.94925328,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.769138534,0.70134012,0
1.766342836,0.414196521,0.70134012,0
1.766342836,1.180033353,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.768839576,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.127426316,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.261607458,0.70134012,0
1.766342836,0.885959505,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.293118604,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.909284675,0.70134012,0
1.766342836,0.939558833,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.223662089,0.70134012,0
1.766342836,0.211554278,0.70134012,0
1.766342836,0.572429641,0.70134012,0
1.766342836,0.833728724,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.162615464,0.70134012,0
1.766342836,0.238594698,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.137369217,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.138023867,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.535509995,0.70134012,0
1.766342836,0.136532224,0.70134012,0
1.766342836,0.340855162,0.70134012,0
1.766342836,0.156246301,0.70134012,0
1.766342836,1.046758652,0.70134012,0
1.766342836,1.146918064,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.608060781,0.70134012,0
1.766342836,1.049513796,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.904473567,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.144200422,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.190328791,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.136068548,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.134302249,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.25059178,0.70134012,0
1.766342836,0.139890626,0.70134012,0
1.766342836,1.201058556,0.70134012,0
1.766342836,0.706186374,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.376691893,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.361838037,0.70134012,0
1.766342836,0.897472047,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.237361764,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.168543737,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.134179815,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.240285012,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.903669789,0.70134012,0
1.766342836,1.1802896,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.118452974,0.70134012,0
-0.601845641,1.1423827,0.70134012,2
-0.601845641,-0.874413516,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.666398257,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,-0.807490904,0.70134012,3
-0.601845641,-0.790810458,0.585677321,3
-0.601845641,-0.916495692,0.213050336,3
-0.601845641,-0.890893143,0.030303115,3
-0.601845641,0.697628555,-0.605263965,2
-0.601845641,-0.93433989,-0.907722184,1
-0.601845641,-0.898263573,-0.981553606,1
-0.601845641,-0.941710321,-1.19649364,1
-0.601845641,-0.947529083,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,-0.246765718,0.70134012,3
1.766342836,0.071649115,-2.47765191,1
1.766342836,1.211273572,0.70134012,0
1.766342836,0.178891428,0.70134012,0
1.766342836,0.303344412,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.419677296,-0.956618395,0.70134012,3
-0.237508952,-0.95451321,0.49414549,3
-0.601845641,-0.952540497,0.420835763,3
-0.601845641,-0.909428042,0.112280969,3
0.673332769,-0.933597181,-0.362511378,3
-0.601845641,-0.942678997,-0.664698896,3
-0.601845641,-0.910439478,-0.66641978,3
-0.601845641,-0.856580516,-0.691028446,3
-0.601845641,-0.908795895,-0.69515857,3
-0.601845641,-0.954942656,-0.695330658,3
-0.601845641,-0.899819402,-0.707721037,3
-0.601845641,-0.938380394,-0.70961401,3
-0.601845641,-0.87769424,-0.714776667,3
-0.601845641,-0.943437573,-0.722520654,3
-0.601845641,-0.952540497,-0.723897361,3
-0.601845641,-0.951529061,-0.73129717,3
-0.601845641,-0.941667561,-0.733706408,3
-0.601845641,-0.936736811,-0.740245775,3
-0.601845641,-0.908163747,-0.745580521,3
-0.601845641,-0.951529061,-0.74678514,3
-0.601845641,-0.937748247,-0.934533761,1
-0.601845641,-0.930162478,-0.949333377,1
-0.601845641,-0.930921054,-0.956561099,1
-0.601845641,-0.948241894,-0.960519134,1
-0.601845641,-0.937874676,-0.962584198,1
-0.601845641,-0.951908349,-0.965165527,1
-0.601845641,-0.947736175,-0.997001911,1
-0.601845641,-0.941288273,-1.199722237,1
-0.601845641,-0.952540497,-1.201271036,1
-0.601845641,-0.940908985,-1.418618892,1
-0.601845641,-0.95165549,-1.435311481,1
-0.601845641,-0.944954728,-1.457338818,1
-0.601845641,-0.944196152,-1.471966346,1
-0.601845641,-0.941667561,-1.47609647,1
-0.601845641,-0.953678361,-1.477989446,1
-0.601845641,-0.933955361,-1.478505711,1
-0.601845641,-0.930415337,-1.480570774,1
-0.601845641,-0.94647188,-1.481947481,1
-0.601845641,-0.947736175,-1.482635838,1
-0.601845641,-0.947989035,-1.483324192,1
-0.601845641,-0.946851171,-1.483668368,1
-0.601845641,-0.90727874,-1.503114377,1
-0.601845641,-0.943943292,-1.663156738,1
-0.601845641,-0.947609747,-1.696541921,1
-0.601845641,-0.922576709,-1.697402363,1
-0.601845641,-0.936483952,-1.701016222,1
-0.601845641,-0.940529695,-1.704457996,1
-0.601845641,-0.94179399,-1.707211413,1
-0.601845641,-0.943816861,-1.70962065,1
-0.601845641,-0.923588145,-1.710136919,1
-0.601845641,-0.948874042,-1.919568697,1
-0.601845641,-0.870487761,-1.929549836,1
-0.601845641,-0.913979504,-1.938670529,1
-0.601845641,-0.954689797,-1.941768123,1
-0.601845641,-0.94672474,-1.944177364,1
-0.601845641,-0.941288273,-1.956051474,1
-0.601845641,-0.943690433,-1.957084004,1
-0.601845641,-0.922450278,-1.959149068,1
-0.601845641,-0.951149773,-1.97085109,1
-0.601845641,-0.951276202,-1.972744066,1
-0.601845641,-0.954942656,-1.973776596,1
-0.601845641,-0.948747611,-1.978422988,1
-0.601845641,-0.951149773,-1.979111342,1
-0.601845641,-0.95443694,-1.987199505,1
-0.055340607,-0.952051502,-2.121772761,1
-0.601845641,-0.954310509,-2.166515786,1
-0.601845641,-0.952034778,-2.167892497,1
-0.601845641,-0.945713304,-2.189919831,1
-0.601845641,-0.952540497,-2.19353369,1
-0.601845641,-0.947356887,-2.199040524,1
-0.601845641,-0.940023978,-2.201621853,1
-0.601845641,-0.915117368,-2.210570458,1
-0.601845641,-0.947483318,-2.216593558,1
-0.601845641,-0.952540497,-2.216937738,1
-0.601845641,-0.937748247,-2.21883071,1
-0.601845641,-0.952793356,-2.220379508,1
-0.601845641,-0.954942656,-2.225197986,1
-0.601845641,-0.952414068,-2.225370074,1
-0.601845641,-0.955195516,-2.231393174,1
-0.601845641,-0.90487658,-2.233114061,1
-0.601845641,-0.935093228,-2.405202624,1
-0.601845641,-0.927760318,-2.409332751,1
-0.601845641,-0.945081156,-2.411914077,1
-0.601845641,-0.942299709,-2.412774522,1
-0.601845641,-0.923335285,-2.414151229,1
-0.601845641,-0.951276202,-2.417076735,1
-0.601845641,-0.936736811,-2.422583569,1
-0.601845641,-0.941161842,-2.446159702,1
-0.601845641,-0.911577342,-2.450117741,1
-0.601845641,-0.955827663,-2.459926788,1
-0.601845641,-0.936989671,-2.460270965,1
-0.601845641,-0.947104028,-2.462336028,1
-0.601845641,-0.947609747,-2.470080012,1
-0.601845641,-0.945586875,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.022622459,0.70134012,0
0.582248598,1.125341078,0.70134012,2
